Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
6836,1,1.001646671,46y,5,0.64117941,2000.0,8,0,2,0,0.0
143440,0,0.628982802,43y,0,0.0517356479999999,2995.0,6,0,0,0,1.0
135563,0,0.127992157,55y,0,1120.0,,7,0,1,0,
19520,0,0.108787134,49y,0,0.077897343,10500.0,2,0,1,0,0.0
141971,1,0.668161435,57y,2,0.454403172,9583.0,5,3,2,1,1.0
29286,0,0.614833607,39y,1,0.6478873239999999,2200.0,6,0,1,1,0.0
36546,0,0.889421274,37y,0,0.33808274,8000.0,12,0,1,0,2.0
66321,0,0.7575279779999999,55y,0,0.845700221,19500.0,16,0,10,0,0.0
57367,0,0.087192022,37y,0,0.421257874,10000.0,11,0,2,0,0.0
75506,0,0.768792211,41y,0,2010.0,,12,0,1,0,1.0
148144,0,0.37613736,49y,0,0.455862257,3658.0,10,0,1,0,0.0
138066,0,0.139480411,52y,1,958.0,,8,0,0,0,0.0
106479,0,0.00813342,66y,0,0.227846519,8000.0,17,0,1,0,0.0
120201,0,0.036266724,60y,0,0.1657238469999999,12550.0,8,0,1,0,0.0
20772,0,0.111970347,41y,0,2249.0,0.0,7,0,1,0,3.0
106993,0,0.9999999,60y,0,1019.0,,2,0,1,0,3.0
133460,0,1.041972019,35y,1,0.136184581,5330.0,7,0,0,0,2.0
20906,0,0.0452550029999999,61y,1,0.551390191,3200.0,17,0,1,0,0.0
139818,0,0.145933851,34y,0,0.418864097,1971.0,9,0,0,0,0.0
13633,0,0.590210245,52y,0,0.1179803369999999,6000.0,2,0,0,0,0.0
6957,0,0.006980255,48y,0,0.355548151,3000.0,9,0,1,0,0.0
32414,0,0.91322264,58y,0,0.2277539989999999,4438.0,2,0,0,0,2.0
30275,0,0.0,73y,0,0.277077857,11032.0,8,0,2,0,0.0
50359,0,0.102919207,62y,0,0.611796068,3000.0,15,0,2,0,0.0
20514,0,0.302023997,42y,0,0.329552009,5200.0,10,0,1,0,4.0
110750,0,0.792733134,49y,0,0.650074664,6026.0,12,0,1,0,0.0
31995,0,0.367825287,35y,0,0.321303258,5984.0,4,0,1,0,0.0
47304,0,0.032867556,77y,0,0.2476089269999999,1881.0,7,0,0,0,2.0
8350,0,0.152442139,31y,0,0.077540631,5106.0,6,0,0,0,1.0
77979,0,0.99066408,62y,0,2934.0,,17,0,0,0,0.0
135281,0,0.416318746,42y,0,0.364230985,5350.0,8,0,0,0,2.0
145709,0,0.025749356,64y,0,0.002856871,10500.0,1,0,0,0,0.0
67620,0,0.156790756,56y,0,0.083502394,12322.0,15,0,1,0,0.0
70287,0,0.00111107,66y,0,787.0,,6,0,1,0,0.0
9255,1,0.954292244,51y,0,0.4948765329999999,5952.0,9,1,2,0,1.0
116574,0,0.084585244,59y,0,0.445038911,6167.0,12,0,2,0,2.0
123422,0,0.345085174,51y,0,0.420519779,9580.0,7,0,1,0,2.0
55661,0,0.187394408,58y,0,0.087837189,10416.0,10,0,1,0,4.0
143545,0,0.976265024,24y,0,0.8918918920000001,850.0,4,0,0,0,0.0
4475,0,0.0,59y,0,0.126484189,8000.0,5,0,1,0,0.0
37928,0,0.307805931,68y,0,0.063688859,5887.0,3,0,0,0,0.0
111048,0,0.002743991,39y,0,4.0,,4,0,0,0,0.0
67482,0,0.0,66y,0,0.010189506,10500.0,2,0,0,0,0.0
25270,0,0.021881066,37y,0,1.124671226,1900.0,5,0,1,0,0.0
62224,0,0.55036042,47y,0,0.221191152,25000.0,11,0,4,0,0.0
63366,0,0.452493808,74y,0,0.4530695079999999,3941.0,9,0,1,0,0.0
52587,0,0.050697547,30y,0,0.102316281,6000.0,11,0,0,0,0.0
43947,0,0.0,34y,0,0.2296843519999999,1488.0,1,0,0,0,1.0
147256,0,0.23449082,62y,0,3077.0,,21,0,1,0,1.0
20922,0,0.879824035,62y,1,489.0,,3,0,0,0,0.0
115936,1,0.6916237890000001,45y,0,0.56922715,8500.0,17,0,4,0,1.0
44508,0,0.0903365709999999,84y,0,0.024665402,19500.0,17,0,0,0,0.0
5438,0,0.571214393,43y,0,0.401554404,2701.0,3,0,1,0,0.0
142716,0,0.020561579,78y,0,30.0,,4,0,0,0,0.0
1548,0,0.1986737539999999,44y,0,2.699720112,2500.0,13,0,3,0,0.0
80118,0,0.612351368,36y,0,0.305659704,5600.0,12,0,0,0,0.0
132710,0,0.12085119,51y,0,0.405459816,12417.0,14,0,3,0,3.0
131283,0,0.007043929,61y,0,0.319177115,11325.0,10,0,2,0,0.0
54943,1,0.0,27y,1,0.113863864,3995.0,3,0,0,0,2.0
15166,0,0.343050752,58y,0,0.334073992,9000.0,9,0,1,0,3.0
30030,0,0.9999999,23y,0,61.0,,1,0,0,0,0.0
12730,0,0.919402446,38y,0,0.319096509,4869.0,7,0,0,0,0.0
135749,1,0.509630377,55y,0,0.803105152,4250.0,12,0,1,0,0.0
119937,1,0.9999999,50y,1,0.275301958,2400.0,2,2,0,0,0.0
59781,0,0.025220245,58y,0,0.3581283739999999,5000.0,13,0,2,0,0.0
140255,0,0.017277442,44y,0,0.025815752,7630.0,9,0,0,0,0.0
59575,0,0.053698732,51y,2,599.0,,8,0,0,0,0.0
21539,0,0.0,27y,1,0.678431373,764.0,4,0,0,0,0.0
47556,0,0.344529197,43y,1,1771.0,,5,0,1,0,2.0
89289,0,0.36809397,67y,0,0.347831521,8000.0,9,0,1,0,0.0
23377,0,0.9999999,54y,2,1748.0,,7,0,2,0,0.0
5984,0,0.0,65y,0,0.0,,5,0,0,0,0.0
40229,0,0.045210191,38y,0,0.554259529,4800.0,14,0,2,0,2.0
90465,0,0.808957423,46y,5,4113.0,,8,0,1,1,0.0
74482,0,0.00348285,43y,0,0.2333998289999999,3508.0,19,0,0,0,0.0
139437,0,0.775096735,51y,0,0.470609242,14000.0,9,0,4,0,1.0
86980,0,0.871108655,47y,0,0.2985154989999999,13000.0,7,0,2,0,0.0
10776,0,0.123013466,58y,0,0.029157667,8333.0,4,0,0,0,0.0
135625,0,0.0925907409999999,48y,0,0.135318298,9000.0,3,0,0,0,2.0
89845,0,0.642303956,51y,0,0.481426132,4683.0,7,0,1,0,1.0
29170,0,0.3443505,48y,3,193.0,,4,0,0,0,0.0
102303,0,0.4563437429999999,32y,0,0.2866130719999999,2860.0,7,0,1,0,0.0
46209,0,0.9999999,53y,0,4252.0,,14,0,4,0,0.0
101369,0,0.023766336,37y,0,0.39868869,7930.0,6,0,3,0,0.0
132640,0,0.016093331,46y,0,0.547926943,7500.0,7,0,3,0,2.0
110053,0,0.0,40y,1,0.233347782,6920.0,5,0,1,0,0.0
38662,0,0.947985348,37y,3,0.243918694,3000.0,5,0,0,3,2.0
118503,0,0.0,71y,0,0.552567237,3680.0,6,0,1,0,0.0
48134,0,0.00478687,52y,0,0.183003597,2223.0,7,0,0,0,1.0
38536,0,0.952318172,28y,0,0.3432343229999999,5150.0,10,0,2,0,1.0
28603,0,0.906704759,52y,3,3178.0,,12,0,1,0,0.0
112229,0,1.032983508,33y,2,0.205267938,1100.0,6,0,0,0,1.0
33992,1,0.935477364,42y,0,0.833917309,5707.0,8,0,2,0,3.0
43236,0,0.1383476119999999,44y,0,0.036192761,5000.0,4,0,0,0,3.0
111946,0,0.106765915,48y,0,2115.0,,4,0,1,0,1.0
128175,0,0.150876703,39y,0,1432.5,1.0,7,0,2,0,3.0
93781,1,0.950248756,32y,0,5.0,,1,0,0,0,0.0
60632,0,0.9999999,45y,0,2606.0,,5,0,1,0,0.0
138172,0,0.23705716,64y,0,1924.0,,14,0,2,0,
146522,0,0.0,51y,0,0.239104358,2500.0,3,0,1,0,0.0
39050,0,0.350486602,38y,0,0.216195951,4000.0,5,0,0,1,0.0
99683,0,0.185198688,49y,0,0.0179144839999999,5916.0,2,0,0,0,0.0
38179,0,0.055499709,59y,0,1019.0,,10,0,0,0,1.0
59595,0,0.146798093,64y,0,2656.0,,18,0,1,1,
70532,0,0.255755546,55y,0,5340.0,0.0,14,0,1,0,0.0
124530,0,0.0,27y,0,0.009035173,3098.0,1,0,0,0,0.0
94887,0,0.637543111,32y,0,470.0,,14,0,0,0,0.0
65760,0,0.222355529,31y,0,0.188326346,3100.0,6,0,0,0,1.0
6077,0,0.9999999,49y,0,0.297996272,8583.0,4,0,3,0,0.0
13325,0,0.392601596,57y,0,0.452739847,16916.0,18,0,3,0,1.0
120104,0,0.080849584,57y,0,4536.0,,14,0,1,0,0.0
16939,0,0.013579391,78y,0,0.003666259,9000.0,12,0,0,0,0.0
28011,0,0.10444625,64y,0,0.512470234,7978.0,18,0,4,0,0.0
29526,0,0.452570735,39y,1,0.3061607269999999,6930.0,7,0,2,0,2.0
75131,0,0.0,65y,0,0.036997688,16000.0,8,0,1,0,0.0
129006,0,0.6855732859999999,54y,0,0.531395814,7500.0,13,0,1,0,0.0
42689,0,0.041194293,56y,0,0.078084556,4635.0,19,0,0,0,0.0
92818,0,0.033931645,80y,0,0.1494882169999999,4200.0,11,0,1,0,0.0
119807,0,0.153831909,48y,0,0.236921026,3000.0,5,0,0,0,2.0
77170,0,0.016869186,64y,0,0.3715596329999999,4359.0,9,0,1,0,1.0
105197,0,0.378981051,63y,0,3892.0,,6,0,1,0,0.0
10315,0,0.005663257,69y,0,0.247813411,4801.0,13,0,2,0,0.0
97244,0,0.003693444,80y,0,1337.0,,9,0,1,0,0.0
12286,0,0.012595053,82y,0,0.0577833909999999,9500.0,8,0,1,0,0.0
148922,0,0.040120166,58y,0,0.400134801,4450.0,16,0,2,0,1.0
79154,0,0.003074923,50y,0,0.086692323,4936.0,4,0,0,0,1.0
86518,0,0.016898772,78y,0,0.052941931,7800.0,7,0,1,0,1.0
5303,0,0.026259974,78y,0,2302.0,,8,0,2,0,0.0
143143,0,0.356358991,80y,0,0.290299947,5700.0,11,0,0,0,0.0
119996,0,0.570214893,29y,2,0.1951104839999999,2126.0,3,0,0,0,0.0
45358,0,0.0128658089999999,40y,0,0.207430856,6001.0,4,0,1,0,0.0
20444,0,0.000945934,57y,0,619.0,,14,0,1,0,0.0
124647,0,112.0,37y,0,0.232450501,11666.0,2,0,1,0,4.0
74204,0,0.380190566,36y,0,0.426724138,3247.0,11,0,0,0,3.0
9351,0,0.36565384,38y,0,0.2266726339999999,4468.0,9,0,0,0,0.0
92565,0,0.033434056,57y,0,0.359321257,4360.0,12,0,2,0,0.0
37972,0,0.03259109,70y,0,0.011927732,5700.0,9,0,0,0,0.0
51675,0,0.254401202,52y,1,0.2183902939999999,22500.0,11,0,5,0,1.0
107073,0,0.710554149,35y,0,0.219080263,3500.0,7,0,0,0,1.0
59236,0,0.0,56y,0,2153.0,,4,0,1,0,1.0
18566,0,0.0,74y,0,0.077300098,7140.0,4,0,1,0,0.0
131949,0,0.06884483,54y,0,2540.0,,9,0,1,0,3.0
102281,0,0.287647404,75y,0,2250.0,,12,0,3,0,0.0
10982,0,0.0,83y,0,685.0,,3,0,1,0,0.0
33160,0,0.204898541,61y,0,0.270414398,9000.0,24,0,0,0,0.0
57934,0,0.73273707,48y,1,0.505828271,6090.0,8,0,3,0,0.0
36944,0,0.101503621,33y,0,0.228290063,3350.0,7,0,0,0,0.0
124187,0,0.422694884,65y,0,0.492970822,7539.0,11,0,2,0,1.0
6819,1,0.955684483,44y,1,0.660842979,4578.0,7,6,1,0,0.0
134763,0,0.13920477,64y,0,4177.0,,10,0,3,0,0.0
67044,0,0.4375624379999999,24y,1,0.16958042,2859.0,6,0,0,0,0.0
91002,0,0.614241083,69y,0,0.671017914,7200.0,18,0,2,0,0.0
119351,0,0.021512351,49y,0,0.149974581,5900.0,7,0,1,0,2.0
11226,0,0.061407664,65y,0,146.0,,11,0,0,0,0.0
26694,0,0.897605285,66y,2,0.304237595,2760.0,6,0,0,0,1.0
34198,0,0.727561857,29y,0,0.087654589,4608.0,5,1,0,0,0.0
24360,0,0.04795162,35y,0,0.169474493,16916.0,12,0,3,0,0.0
118552,0,0.030720516,41y,0,0.803549113,4000.0,6,0,1,0,0.0
21068,0,0.431042404,52y,0,0.449060743,7292.0,7,0,1,0,0.0
13710,0,0.02436216,34y,0,0.008202324,1462.0,2,0,0,0,0.0
104488,0,0.003527925,49y,0,0.431861589,8900.0,14,0,3,0,2.0
74313,0,0.66474682,27y,0,0.095444238,4850.0,7,0,0,0,0.0
139484,0,0.0,59y,0,0.0,,4,0,0,0,
88496,0,0.026649334,61y,0,0.0029521,10500.0,3,0,0,0,0.0
38005,0,0.0,42y,1,0.842386898,6166.0,13,0,3,0,3.0
46323,0,0.01896458,57y,0,0.861018993,3316.0,8,0,3,0,0.0
20915,0,0.8756566790000001,35y,0,2131.0,,10,0,0,0,0.0
40368,0,0.012653444,69y,0,0.151402263,14226.0,18,0,2,0,0.0
134988,0,0.12296498,48y,0,0.475652377,8583.0,14,0,2,0,0.0
49616,1,1.22713507,31y,4,0.160144689,3040.0,8,0,0,0,2.0
1376,0,0.113400284,31y,0,0.254913728,6664.0,9,0,2,0,0.0
44010,0,0.4517664979999999,30y,2,0.322297191,6372.0,8,0,2,0,0.0
135219,0,0.375489961,71y,0,464.0,,7,0,0,0,0.0
32654,0,0.066631885,50y,0,0.167663585,11033.0,7,0,2,0,1.0
67509,0,0.9999999,33y,0,0.013493253,2000.0,0,0,0,0,0.0
148723,0,0.003555265,51y,0,0.261054422,4703.0,17,0,1,0,2.0
92855,0,0.130386961,53y,0,0.565036247,12000.0,12,0,5,0,1.0
96490,0,0.8179488779999999,75y,0,392.0,,2,0,0,0,0.0
132663,0,6.478840387000001,41y,0,0.315979479,10525.0,7,0,1,0,2.0
42151,0,0.9999999,46y,0,0.00091832,19600.0,0,2,0,0,2.0
38482,0,0.7973261429999999,32y,3,0.243482538,2032.0,7,0,0,0,4.0
122958,0,0.355440981,50y,0,5589.0,,6,0,1,0,0.0
127172,0,0.467896629,36y,1,0.8942584459999999,6600.0,9,0,2,0,2.0
100965,0,0.023850211,65y,0,0.008748633,6400.0,9,0,0,0,0.0
56753,0,0.2261547689999999,25y,0,0.0131947219999999,2500.0,2,0,0,0,0.0
33857,0,0.0033311129999999,36y,0,0.145108534,3362.0,4,0,0,0,1.0
68223,0,0.174539687,43y,0,0.190277016,14583.0,4,0,2,0,2.0
135998,0,0.1366372669999999,37y,0,102.0,1.0,11,0,0,0,4.0
9964,0,0.9999999,46y,1,49.0,,2,1,0,0,0.0
138599,0,0.0,64y,1,0.188603799,3000.0,5,0,0,0,0.0
71800,0,0.140644301,66y,0,0.251819343,18000.0,6,0,2,0,0.0
49215,0,0.234739549,62y,0,0.795281887,2500.0,2,0,1,0,0.0
128060,0,0.0389714539999999,72y,0,0.2151569689999999,5000.0,5,0,0,0,0.0
2983,0,0.3409633929999999,38y,0,1.566520924,1600.0,10,0,1,0,3.0
70535,0,0.931749022,45y,0,1842.0,,7,0,1,0,0.0
91331,0,0.025659893,43y,0,0.005237596,10500.0,14,0,0,0,3.0
53451,0,0.168769241,46y,0,0.088102671,5765.0,7,0,1,0,0.0
55670,0,0.836522725,52y,1,1.449843804,2880.0,12,0,1,0,1.0
149579,0,0.9999999,38y,0,0.339924461,4500.0,3,0,1,0,0.0
19080,0,0.012553653,61y,0,0.020518359,8333.0,4,0,0,1,0.0
140321,0,0.846007,43y,0,0.516985416,11450.0,6,0,3,0,7.0
49615,1,0.9999999,46y,0,0.523432618,4800.0,2,0,1,0,2.0
137840,0,0.9999999,22y,98,0.0,,0,98,0,98,0.0
67852,0,0.0133624219999999,64y,0,13.0,,2,0,0,0,0.0
39675,0,0.181070651,61y,0,1.528835063,1733.0,12,0,1,0,0.0
73122,0,0.10319488,62y,0,2231.0,,7,0,1,0,0.0
22317,0,0.0,43y,0,0.290132355,7630.0,11,0,2,0,2.0
119672,0,0.100859448,58y,0,0.225933138,30300.0,18,0,2,0,2.0
92211,0,0.077020511,54y,1,0.8353787559999999,2362.0,11,0,2,0,2.0
100848,0,0.89912844,44y,0,0.597564598,10100.0,11,0,2,0,2.0
132324,0,0.006024243,86y,0,0.004997918,2400.0,6,0,0,0,0.0
75482,0,0.0135452789999999,43y,0,1.889858233,1833.0,16,0,2,0,0.0
122835,0,0.000393864,60y,0,909.0,,7,0,0,0,3.0
38088,0,0.131575957,46y,0,0.007346354,5580.0,2,0,0,0,0.0
46403,0,0.9999999,66y,1,2862.0,,2,1,1,1,0.0
106129,0,0.386047227,47y,0,9809.0,0.0,7,0,1,0,1.0
128646,0,0.245156452,28y,0,2.688715953,256.0,5,0,0,0,0.0
43310,0,0.0129386839999999,69y,0,0.353473637,4418.0,12,0,2,0,0.0
145517,0,0.101020438,61y,0,0.144252027,5427.0,7,0,0,0,0.0
14435,0,0.9999999,52y,1,742.0,0.0,1,0,1,0,1.0
118847,0,0.0124129369999999,55y,0,5.0,,4,0,0,0,0.0
61661,0,0.8617511520000001,33y,1,0.219152855,3800.0,6,0,0,0,0.0
57500,0,0.049897714,51y,0,0.460686301,3700.0,11,0,1,0,2.0
14618,0,0.017014899,29y,0,0.015873016,4850.0,10,0,0,0,0.0
76398,0,0.324191903,77y,0,0.400919429,4132.0,10,0,2,0,1.0
18972,0,0.018396321,31y,0,0.058045792,3100.0,6,0,0,1,0.0
9670,0,0.036483743,46y,0,0.310502283,4598.0,12,0,1,0,0.0
46266,0,0.0,48y,0,0.100459969,15000.0,7,0,0,0,2.0
59838,0,0.048269599,42y,0,0.706470425,3600.0,15,0,2,0,1.0
96406,0,0.0332594239999999,55y,0,0.303585408,6386.0,4,0,2,0,1.0
114046,0,0.298970875,47y,0,0.125360508,5200.0,7,0,0,0,0.0
63796,0,0.004062415,86y,0,0.089504771,2200.0,6,0,0,0,0.0
29096,0,0.937327864,65y,0,0.512817716,9166.0,11,0,2,0,1.0
149586,0,0.0531654009999999,64y,0,0.014397906,4583.0,6,0,0,0,0.0
73665,1,0.214582945,43y,3,0.752811797,4000.0,15,0,4,1,1.0
21342,0,0.88701883,31y,0,360.0,,2,0,0,0,0.0
142976,0,0.068874102,52y,0,0.325779037,6000.0,12,0,1,0,1.0
87371,0,0.032605073,30y,0,0.205779899,7750.0,4,0,2,0,0.0
120996,0,0.169221471,42y,0,0.358443413,2800.0,14,0,1,0,1.0
36151,0,0.027078847,66y,0,708.0,,7,0,1,0,0.0
15861,0,0.009815373,65y,1,0.223946785,7666.0,9,0,2,0,1.0
52453,0,0.039870897,61y,0,0.558005753,7300.0,12,0,2,0,0.0
67187,0,0.021409519,39y,0,0.299824407,6833.0,16,0,1,0,0.0
101005,0,0.0,43y,1,0.409765039,6000.0,7,0,1,0,2.0
110994,0,0.050630477,35y,0,0.089557785,5381.0,8,0,0,0,0.0
147016,0,0.248573373,48y,0,0.177585793,4166.0,11,0,1,0,0.0
76961,0,0.004330171,49y,1,0.072177147,5915.0,9,0,0,0,0.0
23795,0,0.362768317,62y,0,0.1081486419999999,6000.0,5,0,1,0,0.0
20239,0,0.013797018,60y,0,99.0,,8,0,1,0,0.0
128254,0,0.9999999,26y,0,0.083398285,1282.0,4,1,0,1,0.0
11281,1,1.087091291,41y,3,0.93760312,6666.0,12,0,3,0,0.0
120948,0,0.976354547,46y,0,0.333139196,5150.0,10,0,1,0,4.0
1967,0,0.5044305339999999,25y,0,0.188216476,3750.0,13,0,0,0,0.0
43571,0,0.987780041,56y,0,1861.0,,5,0,1,0,0.0
37301,0,0.017849108,73y,0,176.0,,8,0,0,0,0.0
142514,0,0.077864727,69y,0,0.2374576119999999,11500.0,12,0,2,0,1.0
26510,0,0.0,58y,0,0.206182367,22547.0,6,0,2,0,0.0
79023,0,0.812347155,28y,0,1.28314457,1500.0,6,0,1,0,2.0
108969,0,0.02823391,39y,0,0.575273986,5200.0,8,0,2,0,1.0
54072,0,0.0,40y,0,1.074937552,1200.0,3,0,1,0,3.0
124171,0,4.93e-05,68y,0,2181.0,,10,0,3,0,1.0
19069,0,0.870782304,37y,1,1000.0,,4,1,0,1,0.0
49242,0,0.383251543,27y,0,0.8888888890000001,800.0,15,0,0,0,2.0
8098,0,0.0,58y,0,0.231840583,9333.0,5,0,2,0,1.0
61520,0,0.114795408,48y,0,0.3591651839999999,6180.0,3,0,1,0,0.0
147037,0,0.0,71y,0,0.26261899,12500.0,7,0,1,0,1.0
121635,0,0.08239588,40y,0,1.1227508999999998,2500.0,6,0,1,0,2.0
26762,0,0.026662627,37y,0,0.4607694639999999,3300.0,7,0,2,0,0.0
140803,0,0.1759436369999999,62y,0,0.4007345439999999,4900.0,9,0,2,0,0.0
141,0,0.5765185589999999,72y,0,3031.0,,11,0,1,0,0.0
54335,0,0.026774292,42y,0,0.439006358,6762.0,6,0,1,0,0.0
47973,0,0.482797881,52y,0,0.104248483,2800.0,4,0,0,0,1.0
13093,0,0.1852720189999999,67y,1,0.189564957,13377.0,19,0,2,0,0.0
32978,0,0.6172046999999999,62y,1,0.3631912439999999,3471.0,17,0,0,0,2.0
84868,0,0.382833557,49y,0,0.900560565,4102.0,13,0,2,0,5.0
33631,0,0.198500056,34y,0,0.606605257,4450.0,5,0,1,0,0.0
99273,1,0.0583890309999999,70y,0,0.174603175,14300.0,17,0,2,0,1.0
49203,0,0.5277445479999999,48y,2,514.0,,8,0,0,0,1.0
2993,0,1.026692332,50y,3,0.637594216,6500.0,12,3,1,1,2.0
8891,0,0.156682604,57y,0,0.299419981,16895.0,11,0,3,0,1.0
5311,1,0.1909522619999999,64y,2,0.204799675,4916.0,13,0,1,0,0.0
87555,0,0.371525695,29y,1,0.079660464,6125.0,4,0,0,0,0.0
11181,1,0.0,46y,0,0.008660893,1500.0,4,1,0,0,0.0
21873,0,0.5354410470000001,68y,0,1.45044931,7900.0,12,0,1,0,1.0
108286,0,0.088645654,45y,0,77.0,,3,0,0,0,0.0
120314,0,0.0444901,64y,0,72.0,,3,0,0,0,
103451,0,0.819159042,62y,0,0.388619015,4322.0,7,0,1,0,1.0
27766,0,0.0,76y,0,870.0,,6,1,1,0,
60895,0,0.091143741,56y,0,0.06656051,3139.0,11,0,0,0,3.0
120027,1,0.061622376,49y,1,0.273860911,8339.0,11,0,2,0,1.0
147011,1,1.005994006,43y,0,0.18118983,4050.0,7,1,0,0,3.0
2867,0,0.006137825,72y,0,0.002596728,3850.0,6,0,0,0,0.0
104347,0,0.434117176,57y,0,0.3585710479999999,3750.0,16,0,0,0,0.0
8046,0,0.019242723,65y,0,160.0,,4,0,1,0,0.0
58418,1,1.03187251,58y,0,0.2666666669999999,1544.0,3,1,0,0,0.0
146982,0,0.0,76y,0,0.0,1.0,4,0,0,0,0.0
35027,0,0.9999999,36y,0,0.104579084,5000.0,2,0,0,0,2.0
26735,0,0.421459371,51y,1,0.432048415,7600.0,26,0,1,0,3.0
5072,0,0.027906554,63y,0,2001.0,,5,0,2,0,0.0
112699,0,0.101159536,23y,0,0.008526188,820.0,2,0,0,0,0.0
11311,0,0.0424845,38y,0,0.899621212,3167.0,7,0,2,0,0.0
148600,0,0.018787544,62y,0,0.152980877,8000.0,12,0,1,0,0.0
132939,0,0.015701201,34y,0,0.002399852,5416.0,6,0,0,0,0.0
74634,0,0.43805701,46y,0,0.283593511,13067.0,14,0,2,0,2.0
99588,0,0.010203515,67y,0,0.180922028,13491.0,14,0,2,0,2.0
136293,0,0.212669683,68y,0,1148.0,,7,0,1,0,1.0
146134,0,0.92374874,40y,3,3122.0,0.0,6,1,2,2,2.0
110311,0,0.6901306759999999,42y,0,0.460825611,5934.0,8,0,1,0,3.0
67461,0,0.902936569,52y,0,0.508039357,12500.0,6,0,2,0,3.0
23772,0,0.812476953,57y,0,1273.0,,21,0,0,0,0.0
76021,0,0.003166859,62y,1,0.189220074,10500.0,17,0,2,0,0.0
101295,0,0.512778795,49y,1,0.25905718,18327.0,11,0,1,0,3.0
94085,0,0.001035488,85y,0,856.0,,10,0,1,0,0.0
127266,0,0.606699825,44y,0,0.8350622409999999,5783.0,23,0,1,0,0.0
82574,0,0.711331547,58y,0,0.334213263,12500.0,6,0,2,0,1.0
16052,0,0.275626069,52y,0,501.0,,5,0,0,2,0.0
7235,0,0.364157015,42y,0,0.228036342,23333.0,10,0,1,0,2.0
8531,1,0.9999999,67y,1,0.936933136,4740.0,3,1,0,0,1.0
53412,0,0.5277020889999999,37y,0,0.188801866,6000.0,9,0,0,0,1.0
143336,0,0.0490475479999999,39y,0,0.2301834539999999,8666.0,3,0,2,0,0.0
139872,0,0.593654632,62y,1,0.133078811,7333.0,7,0,0,1,0.0
119527,0,0.363674235,25y,0,0.293502953,2200.0,12,0,0,0,0.0
16526,0,0.056538055,50y,0,393.0,,5,0,0,0,0.0
48980,0,0.396749184,68y,0,0.313068004,3190.0,13,0,0,0,0.0
19945,0,0.070660522,45y,0,1387.0,,3,0,1,0,0.0
75305,0,0.8920863309999999,35y,1,0.195155393,4375.0,4,1,0,0,0.0
113343,0,0.162627595,45y,4,0.047804372,15416.0,5,0,0,0,0.0
105787,0,0.114721003,55y,0,0.367269267,10509.0,9,0,1,0,0.0
54565,0,0.021621694,69y,0,0.015996001,4000.0,4,0,0,0,0.0
32825,0,0.047027228,43y,0,1294.0,,5,0,1,0,1.0
28200,0,0.0116936389999999,41y,0,0.459660736,4833.0,11,0,1,0,0.0
107695,0,0.015490743,63y,0,0.256193756,9000.0,11,0,1,0,0.0
18818,0,0.086422839,39y,0,1619.0,0.0,6,0,1,0,2.0
107547,0,0.259640103,52y,2,0.0501843629999999,16000.0,9,0,0,0,4.0
31387,1,0.922467459,52y,0,0.098485408,13534.0,8,6,0,2,4.0
94596,0,0.397689402,54y,1,0.32499143,5833.0,8,0,2,0,2.0
37766,0,0.074324541,66y,0,0.3483303339999999,5000.0,7,0,1,0,0.0
61266,0,0.57327978,50y,0,0.277907884,5123.0,11,0,0,0,0.0
26102,0,0.0,68y,0,0.344049823,5940.0,9,0,1,0,1.0
72396,0,0.0,39y,0,99.0,,4,0,0,0,0.0
14753,0,0.03159684,61y,0,0.7324225259999999,3000.0,4,0,1,0,0.0
1656,0,0.770867868,49y,0,0.24042455,6500.0,8,0,0,0,0.0
141788,0,0.277586972,50y,1,3236.0,,11,0,3,0,3.0
84785,0,0.2048654939999999,48y,0,0.385253054,6875.0,6,0,1,0,3.0
60567,0,0.469402036,82y,0,0.203857816,15500.0,17,0,2,0,1.0
117072,0,0.078797047,51y,1,0.154307758,2332.0,9,0,0,0,3.0
130808,0,3.384341637,67y,0,0.91125719,2433.0,1,3,1,0,0.0
79220,0,0.002336405,72y,0,0.21563786,4859.0,11,0,0,0,0.0
64110,0,0.362213987,67y,0,0.4930902679999999,3400.0,7,0,1,0,1.0
118245,0,0.9999999,43y,0,2224.0,0.0,3,0,1,0,1.0
88340,0,0.01383828,55y,0,0.173557232,9408.0,7,0,2,0,3.0
9706,0,0.564870259,69y,1,784.0,,7,1,1,1,
146623,0,0.004870502,81y,0,20.0,,12,0,0,0,0.0
93498,0,0.0256838779999999,55y,0,1995.0,,13,0,1,0,0.0
8816,0,0.0494822159999999,47y,0,63.0,,4,0,0,0,1.0
32827,0,0.746330147,64y,0,1.605024424,1432.0,7,0,2,0,0.0
96980,0,0.9999999,49y,0,0.0,,1,0,0,0,0.0
132016,0,0.029012449,69y,0,319.0,,16,0,0,0,1.0
96549,0,0.0641553629999999,52y,0,0.003698192,699530.0,11,0,2,0,1.0
72884,0,0.664046338,31y,2,0.346938776,2155.0,7,0,0,0,0.0
101107,1,1.878292461,66y,1,0.2947591639999999,3300.0,4,2,1,1,0.0
14673,0,0.0510041709999999,50y,0,207.0,,12,0,0,0,
